Charge Code,Charge Code Description,CPT4 Code, June 2020 Prices 
4501474.0,RAD TX SBRT FRACT/5 ROBOT┬,,4332.0
4501482.0,Rad Onc Mlc Device Imrt,,3527.0
4501490.0,RAD TX FRACT LOCAL/TRACK,,884.0
4501508.0,RAD TX SRS COMP/1 ROBOT┬┬┬,,14890.0
4501607.0,Rad Onc Resp Motion Mgmt Simulation,,872.0
4501680.0,Rad Onc Imrt Delivery/Session Smpl,G6015,4332.0
4501904.0,PLCMT BIODEGRADE MAT PERI-PROSTATIC,,7849.0
4600540.0,PET W/CT IMAG LTD AREA,,7934.0
4770046.0,EXAMETAZIM WBC TC99M/UD,A9569,3911.0
4900320.0,BX MUSCLE NDL,,1494.0
4900338.0,BX BONE/TROCAR/NDL SUPER,,1364.0
4900346.0,BX BONE/TROCAR/NDL DEEP,,2439.0
4900387.0,ASP/INJ MJR JT,,948.0
4900452.0,INJ ARTHRO ELBOW BIL,,1007.0
4900460.0,INJ ARTHRO ELBOW LT,,595.0
4900478.0,INJ ARTHRO ELBOW RT,,595.0
4900486.0,INJ ARTHRO WRIST BIL,,1007.0
4900494.0,INJ ARTHRO WRIST LT,,595.0
4900502.0,INJ ARTHRO WRIST RT,,595.0
4900528.0,INJ ARTHRO HIP LT,,626.0
4900536.0,INJ ARTHRO HIP RT,,626.0
4900544.0,INJ ARTHRO HIP W/ANES BIL,,1007.0
4900551.0,INJ ARTHRO HIP W/ANES LT,,619.0
4900569.0,INJ ARTHRO HIP W/ANES RT,,619.0
4900577.0,PLCMT NEPHROST CATH IMG RT,,2718.0
4900585.0,PLCMT NEPHROST CATH IMG BIL,,4622.0
4900593.0,PLCMT NEPHROURET CATH IMG RT,,5021.0
4900627.0,INJ ARTHRO KNEE RT,,911.0
4900692.0,INJ NEPHRO/URET IMG NEW RT,,1120.0
4900718.0,INJ NEPHRO/URET IMG EXIST RT,,1164.0
4900726.0,BX PLEURA NDL,,2113.0
4900734.0,BX LUNG/MEDIASTINUM NDL,,1709.0
4900825.0,TBA PERC INTL VEIN,,10960.0
4901005.0,PLCMT CATH ART 1ST THOR,,1867.0
4901187.0,REPOSITION CV CATH,,1692.0
4901799.0,EGD DIL ESOPH W/BLN 30+MM,,5173.0
4901856.0,BX LIVER NDL PERC,,1709.0
4902060.0,INS PICC WO P/P W/IMG 5+YR,,3797.0
4902086.0,BX ABD/RETROPERI NDL PERC,,1612.0
4902136.0,BX RENAL NDL PERC,,1612.0
4902144.0,ASP/INJ RENAL CYST/PELVIS,,1519.0
4902201.0,EXCHG NEPHROST CATH W/IMG,,1367.0
4902243.0,INJ CYSTOGRAM,,867.0
4902268.0,INJ URETHROCYSTOGRAPHY,,758.0
4902490.0,BX THYROID NDL PERC,,876.0
4902540.0,PUNCTURE SPINAL LUMBAR DX,,2306.0
4902672.0,TBA OPEN/PERC EA ADDL ARTERY,,8116.0
4903183.0,ESOPHAGUS SNGL CONT,,534.0
4903209.0,SM BOWEL SERIES MULT IMG,,1087.0
4903548.0,EPIDUROGRAPHY,,1431.0
4904801.0,SWALLOW FUNCT CINE/VIDEO,,1408.0
4904827.0,UGI W/WO IMAGES SNGL CONT,,1842.0
4904850.0,UGI W/WO IMAGES DBL CONT,,1464.0
4904926.0,COLON DBL CONT,,1055.0
4904967.0,CHOLANGIO INTRAOP,,668.0
4905014.0,ENDO CATH BILIARY DUCT,,1752.0
4905030.0,ENDO CATH BILI/PANC DUCT,,631.0
4905089.0,URO IV W/WO KUB W/WO TOMO,,974.0
4905113.0,URO RETRO W/WO KUB,,722.0
4905279.0,AORTO THOR W/SERIAL,,4988.0
4905295.0,AORTO ABD BIL IF LOW EXT,,5288.0
4905303.0,CTA ABD AORTA/IF BIL,,3243.0
4905402.0,ANGIO SPINAL SEL,,10181.0
4905451.0,ANGIO VISCERAL SEL,,2202.0
4905535.0,ANGIO SEL EA ADDL VESSEL,,4622.0
4905543.0,MOD SED SAME <5YR INTL 15M,,189.0
4905618.0,VENO EXT UNI,,3514.0
4905634.0,VENO IVC W/SERIAL,,2652.0
4905642.0,VENO SVC W/SERIAL,,2652.0
4905691.0,VENO SINUS/JUGULAR CATH,,4677.0
4905931.0,TRANSCATH BX,,2652.0
4905972.0,CHANGE TUBE/DRNG CATH,,1456.0
4906046.0,FLUORO SEPARATE PROC <1HR,,1810.0
4906079.0,FLUORO GUIDE SPINE NDL,,607.0
4906202.0,ABSCESS/FISTULA/SINUS,,1018.0
4906434.0,INJ VERTEBROPLASTY THOR,,6908.0
4906467.0,INJ VERTEBROPLASTY LUMB,,6908.0
4907184.0,COLON SNGL CON LTD,,722.0
4907242.0,PUNCTURE SPINE LUMBAR DX W/IMG,,2306.0
4907259.0,PUNCTURE SPINE LUMBAR TX W/IMG,,1524.0
4907747.0,PTA PERIPH INTL ART,,10960.0
4907887.0,INSERT TNLD CVAD WO 5+YR,,8713.0
4908448.0,PLCMT NASO/ORO TUBE BY MD,,502.0
4908497.0,INS INDWELL CATH W/CUFF,,7655.0
4908513.0,ENDO ABL TX RF 1ST,,4824.0
4908711.0,PLCMT NEPHROURET CATH IMG LT,,5021.0
4908778.0,INJ NEPHRO/URET IMG NEW LT,,1120.0
4908786.0,INJ NEPHRO/URET IMG EXIST LT,,1164.0
4908877.0,LOCM 250-299MG 1ML,Q9966,3.0
4909024.0,INJ CHOLANGIO W/IMG EXIST,,5112.0
4909032.0,COLL FLUID IMG GUIDE W/CATH PERC,,2346.0
4909040.0,INJ CHOLANGIO W/IMG NEW,,4662.0
4909107.0,PLCMT NEPHROST CATH IMG LT,,2718.0
4909115.0,INJ MYELO/CT CERVICAL,,2825.0
4909123.0,INJ MYELO/CT THORACIC,,2811.0
4909149.0,INJ MYELO/CT 2 OR MORE,,3446.0
4909263.0,SEL CATH CAR/INNO ART EC,,13606.0
4909396.0,INJ CON CVAD W IMAG/RPT,,392.0
4909446.0,MOD SET OTH 5+YR INTL 15M,,167.0
4909461.0,PERC PLCMT GASTRO TUBE,,3559.0
4909479.0,CONVERT GASTRO TUBE W/,,4036.0
4909495.0,REPLCMT GASTRO/J-TUBE W/,,1981.0
4909545.0,REPLCMT D-TUBE/J-TUBE W/,,2527.0
4909594.0,BX TISS THIGH/KNEE DEEP,,5426.0
4909610.0,ASP VERT DISK/TISS DX,,1403.0
4909958.0,REMOVE IVC FILTER,,4994.0
4911434.0,INSERT PCMKR ATRIAL,,20866.0
4911459.0,INSERT PCMKR VENT/ATRIAL,,20866.0
4911467.0,INSERT TEMP PCMKR,,11585.0
4911475.0,INSERT/REPLACE PCMKR SNGL,,20866.0
4911483.0,INSERT/REPLACE PCMKR DUAL,,20866.0
4911491.0,UPGRADE PCMKR/LEADS,,58518.0
4911509.0,INS LEAD PCMKR/AICD SNGL,,7423.0
4911517.0,INS LEAD PCMKR/AICD DUAL,,25971.0
4911541.0,RELOCATE SKIN POCKET PCMKR,,14139.0
4911558.0,RELOCATE SKIN POCKET AICD,,14139.0
4911566.0,REMOVE PERM PCKMR,,10683.0
4911574.0,REMOVE LEAD SNGL,,10683.0
4911582.0,REMOVE LEAD DUAL,,10683.0
4911632.0,REMOVE AICD,,10683.0
4911657.0,REMOVE AICD TRANSVENOUS,,10683.0
4911715.0,CARDIOVERSION EXTERNAL,,3953.0
4911756.0,PERC TRANS COR THROMBEC MECH,,2756.0
4911798.0,IVUS IC INITIAL,,13046.0
4911806.0,IVUS IC EA ADDL,,13046.0
4911855.0,VALVULOPLASTY AORTIC,,24147.0
4911954.0,SWAN-GANZ INSERTION,,3337.0
4912077.0,RHC & RETRO LHC CONG ANOM,,21160.0
4912390.0,EP EVAL LEADS INITIAL,,1625.0
4912408.0,EP EVAL LEADS W/TEST,,1857.0
4912416.0,EP EVAL W/PROG/REPROG,,5701.0
4912465.0,MISC CARDIOVASCULAR PROC,,707.0
4912960.0,EXCHG NEPHROST CATH W/IMG,,1367.0
4913190.0,INSERT SQ CARDIAC MONITOR,,16570.0
4913208.0,REMOVE SQ CARDIAC MONITOR,,4823.0
4913224.0,REMOVE INTRA-AORTIC BLN,,4322.0
4913505.0,REVISE LEAD PREVIOUS,,11663.0
4913521.0,INSERT LEAD CVS NEW,,23052.0
4913539.0,REVISE LEAD CVS PREVIOUS,,23052.0
4913810.0,NDL DIALYSIS CIRC,,1555.0
4913851.0,NDL DIALYSIS CIRC W/TBA,,10960.0
4913869.0,NDL DIALYSIS CIRC W/STENT,,22153.0
4913919.0,PERC THROMBEC,,10960.0
4913927.0,PERC THROMBEC W/TBA,,22153.0
4913968.0,PERC THROMBEC W/PLCMT STENT,,33579.0
4913976.0,TBA CTR DIALYSIS SEG,,3652.0
4913984.0,PLCMT STENT CTR DIALYSIS SEG,,11327.0
4913992.0,DIALYSIS CIRC EMBOL/OCCL,,8329.0
4914081.0,DECLOT BY THROMBO AGENT,,1020.0
4914172.0,PERICARDIOCENTESIS,,4590.0
4914180.0,INSERT AICD SNGL,,77537.0
4914511.0,CANNULA DECLOT W/BLN,,411.0
4915336.0,INJ VERTEBRAL AUG THOR,,143.0
4915344.0,INJ VERTEBRAL AUG LUMB,,111.0
4915419.0,NEPHRO TUBE REMOVAL W FLUORO,,1102.0
4915823.0,REPLCMT GASTRO TUBE W/,,2624.0
4916284.0,COR ART ANGIO,,35722.0
4916375.0,RX ADMIN W/HEMO MEASURE,,4818.0
4916425.0,INJ RT VENT/RT ATRIAL ANGIO,,5996.0
4916441.0,INJ PULMONARY ANGIO,,3987.0
4916474.0,REVASC ILIAC W/TAP,,25442.0
4916482.0,REVASC ILIAC W/STENT,,56456.0
4916490.0,REVASC ILIAC EA ADD W/TAP,,21175.0
4916508.0,REVASC ILIAC EA ADD W/STENT,,59966.0
4916516.0,REVASC FEM/POP W/TAP,,25442.0
4916524.0,REVASC FEM/POP W/ATH,,28475.0
4916532.0,REVASC FEM/POP W/STENT,,56456.0
4916540.0,REVASC FEM/POP W/STENT/ATH,,47599.0
4916557.0,REVASC TIB/PER W/TAP,,28475.0
4916565.0,REVASC TIB/PER W/STENT,,56456.0
4916573.0,REVASC TIB/PER EA ADD W/TAP,,30158.0
4916581.0,REVASC TIB/PER EA ADD W/STENT,,21678.0
4916599.0,REVASC TIB/PER EA ADD W/STENT/ATH,,50792.0
4916631.0,TRN PERIPH ATH ILIAC ART,,27928.0
4916656.0,REVASC TIB/PER W/ATH,,75475.0
4916664.0,REVASC TIB/PER W/STENT/ATH,,46877.0
4916672.0,REVASC TIB/PER EA ADD W/ATH,,25093.0
4916680.0,REVASC CHRNIC OCCL ADD,,49291.0
4916938.0,INS IVC FILTER,,7632.0
4916953.0,INS CATH REN 1ST ORDER UNI,,9537.0
4916961.0,INS CATH REN 1ST ORDER BIL,,8488.0
4917944.0,REVASC CHRNIC OCCL W/RX ADD,C9608,27173.0
4918512.0,Insert Vas Art Access,,21065.0
4918850.0,VASC EMBOL/OCCL VENOUS,,21069.0
4918868.0,VASC EMBOL/OCCL ARTERIAL,,20486.0
4919304.0,INSERT AICD MULT,,53234.0
4919312.0,REM/REPLC AICD SNGL,,46000.0
4919320.0,REM/REPLC AICD DUAL,,48759.0
4919338.0,REM/REPLC AICD MULT,,77537.0
4919361.0,INS/REPLC AICD SYS SNGL/DUAL,,103226.0
4919726.0,TRANSCATH RETRIEVAL PERC,,8250.0
4919809.0,PTCA SNGL,,38070.0
4919817.0,PTCA ADDL,,12865.0
4919825.0,PTC ATHERECTOMY SNGL,,23328.0
4919833.0,PTC ATHERECTOMY ADDL,,17113.0
4919882.0,PTC ATHEREC W/STENT SNGL,,38070.0
4919890.0,PTC ATHEREC W/RX STENT SNGL,C9602,38070.0
4919908.0,PTC ATHEREC W/STENT ADDL,,49291.0
4919924.0,REVASC BP GRAFT SNGL,,24642.0
4919932.0,REVASC GRFT W/RX STENT SNGL,C9604,26096.0
4919940.0,REVASC BP GRAFT ADDL,,49291.0
4919957.0,REVASC GRFT W/RX STENT ADDL,C9605,27173.0
4919965.0,REVASC ACUTE OCCL SNGL,,49291.0
4919973.0,REVASC ACUTE OCCL W/RX SNGL,C9606,34977.0
4919981.0,REVASC CHRNIC OCCL SNG,,49291.0
4919999.0,REVASC CHRNIC OCCL W/RX SNG,92943,26096.0
4920286.0,CT HEAD/BRAIN WO CON,,5683.0
4920310.0,CT ORB/SEL/EAR WO CON,,4468.0
4920328.0,CT ORB/SEL/EAR W/CON,,5042.0
4920336.0,CT ORB/SEL/EAR W/WO CON,,5683.0
4920344.0,CT MAXILLOFACIAL WO CON,,4468.0
4920369.0,CT MAXILLOFACIAL W/WO CON,,7300.0
4920385.0,CT NK SOFT TISS W/CON,,5042.0
4920401.0,CT THORAX WO CON,,5272.0
4920419.0,CT THORAX W/CON,,5845.0
4920435.0,CT CERV SPINE WO CON,,4468.0
4920443.0,CT CERV SPINE W/CON,,5042.0
4920450.0,CT CERV SPINE W/WO CON,,6776.0
4920468.0,CT THORACIC SPINE WO CON,,3243.0
4920476.0,CT THORACIC SPINE W/CON,,3243.0
4920484.0,CT THORACIC SPINE W/WO,,3650.0
4920492.0,CT LUMBAR SPINE WO CON,,4468.0
4920500.0,CT LUMBAR SPINE W/CON,,5042.0
4920518.0,CT LUMBAR SPINE W/WO CON,,5193.0
4920534.0,CT PELVIS W/CON,,4755.0
4920559.0,CT UP EXT WO CON,,4468.0
4920567.0,CT UP EXT W/CON,,5042.0
4920575.0,CT UP EXT W/WO CON,,6257.0
4920583.0,CT LOW EXT WO CON,,692.0
4920591.0,CT LOW EXT W/CON,,1183.0
4920609.0,CT LOW EXT W/WO CON,,1312.0
4920633.0,CT ABD W/WO CON,,6257.0
4920690.0,CT GUIDE NDL PLCMT,,2727.0
4920732.0,CT LTD/LOCAL FOLLOW-UP,,527.0
4920815.0,CTA HEAD W/WO CON,,3243.0
4920823.0,CTA NK W/WO CON,,4064.0
4920831.0,CTA CHEST N-C W/WO CON,,3243.0
4920849.0,CTA PELVIS W/WO CON,,3243.0
4920856.0,CTA UP EXT W/WO CON,,3243.0
4920864.0,CTA LOW EXT W/WO CON,,3243.0
4920971.0,CT PELVIS WO/CON LTD,,4215.0
4920989.0,CT PELVIS W/CON LTD,,4755.0
4921003.0,CT UP EXT WO CON LTD,,4468.0
4921037.0,CT LOW EXT WO CON LTD,,692.0
4921060.0,CT ABD WO CON LTD,,4468.0
4921417.0,CT HEART W/EVAL CA WO CON,,2476.0
4921664.0,CCTA W/CON,,2476.0
4922159.0,PARACENTESIS ABD W/,,1093.0
4922175.0,INJ SI JT W/IMG BIL,,2433.0
4922183.0,INJ SI JT W/IMG LT,,1430.0
4922191.0,INJ SI JT W/IMG RT,,1430.0
4922258.0,THORACENTESIS ASP W/IMG,,2024.0
4922381.0,DX BONE MARROW BIOPSY(IES),,1446.0
4922449.0,CT LOW-DOSE SCREEN LUNG CANCER,G0297,313.0
4922720.0, DX BONE MARROW BX/ASPIR,,1776.0
4922795.0,FNA CT GUIDE 1ST LES,,2181.0
4927208.0,DX BONE MARROW ASPIRATION(S),,1566.0
4930012.0,MRI TMJ(S),,3968.0
4930020.0,MRI ORB/FACE/NK WO CON,,3291.0
4930038.0,MRI ORB/FACE/NK W CON,,3291.0
4930046.0,MRI ORB/FACE/NK W/WO CON,,3968.0
4930053.0,MRA Head WO,,4768.0
4930095.0,MRA NECK W/CON,,4768.0
4930111.0,MRI BRAIN WO CON,,3968.0
4930137.0,MRI BRAIN W/CON,,4768.0
4930152.0,MRI BRAIN W/WO CON,,5201.0
4930194.0,MRI CHEST W WO CON,,1239.0
4930202.0,MRA CHEST W/CON,,3956.0
4930236.0,MRI CERV SPINE WO CON,,3968.0
4930244.0,MRI CERV SPINE W/CON,,907.0
4930251.0,MRI THOR SPINE WO CON,,3968.0
4930269.0,MRI THOR SPINE W/CON,,5164.0
4930277.0,MRI LUMBAR SPINE WO CON,,3968.0
4930285.0,MRI LUMBAR SPINE W/CON,,4768.0
4930293.0,MRI CERV SPINE W/WO CON,,4768.0
4930301.0,MRI THOR SPINE W/WO CON,,4768.0
4930319.0,MRI LUMBAR SPINE W/WO CON,,4768.0
4930335.0,MRI PELVIS WO CON,,3968.0
4930350.0,MRI PELVIS W/WO CON,,3968.0
4930368.0,MRA PELVIS W/WO CON,,6061.0
4930376.0,MRI UP EXT WO CON,,3968.0
4930392.0,MRI UP EXT W/WO CON,,3968.0
4930400.0,MRI UP EXT JT WO CON,,3968.0
4930418.0,MRI UP EXT JT W/CON,,3291.0
4930426.0,MRI UP EXT JT W/WO CON,,3968.0
4930442.0,MRI LOW EXT WO CON,,3968.0
4930467.0,MRI LOW EXT W/WO CON,,3968.0
4930475.0,MRI LOW EXT JT WO CON,,4184.0
4930483.0,MRI LOW EXT JT W/CON,,4444.0
4930491.0,MRI LOW EXT JT W/WO CON,,3968.0
4930509.0,MRA LOW EXT W/CON,,4768.0
4930533.0,MRI ABD WO CON,,3968.0
4930558.0,MRI ABD W/WO CON,,3968.0
4930566.0,MRA ABD W/CON,,4768.0
4930665.0,MRI BRST UNI W/WO CON LT,,4351.0
4930673.0,MRI BRST UNI W/WO CON RT,,4351.0
4930681.0,MRI BRST UNI WO CON LT,,3956.0
4930699.0,MRI BRST UNI WO CON RT,,3956.0
4930715.0,MRI BRST W/WO BIL,C8908,5681.0
4930723.0,MRI BRST WO CON BIL,,5164.0
4930731.0,MRI SPECTROSCOPY,,3968.0
4930780.0,MRI BONE MARROW BLD,,3968.0
4931044.0,MR GUIDE NDL PLCMT,,4336.0
4931382.0,MRI BRAIN FUNCT BY TECH,,5201.0
4931473.0,MRI CARD W/STR W/WO CON,,5164.0
4931606.0,MRA UP EXT W CON,,4768.0
4931911.0,BX BRST W/MRI 1ST RT,,3329.0
4931929.0,BX BRST W/MRI 1ST LT,,3329.0
4937033.0,MRI CONTRAST GAD 1ML INJ,A9579,29.0
4937108.0,MRI CON GADOBUTROL 0.1ML INJ,A9585,1.0
4937124.0,MRI CON GADOTERATE MEGLUM 0.1ML INJ 49 493,A9575,1.8
4940243.0,BX LIVER NDL PERC,,1709.0
4940599.0,US ABD LTD,,907.0
4940706.0,US PELVIC NON-OB COMP,,1064.0
4940730.0,US ECHO TRANSRECTAL,,1699.0
4940763.0,US INFANT HIPS DYNAMIC,,805.0
4940961.0,ASP ABSCESS/BULLA/CYST,,1243.0
4940979.0,BX SOFT TISS NECK/THORAX,,4840.0
4941084.0,BX LYMPH NODES NDL SUPER,,1496.0
4941225.0,DPLX EXT VEINS BIL,,1197.0
4941233.0,DPLX EXT VEIN UNI/LTD,,735.0
4941241.0,DPLX ABD/PELV COMP,,275.0
4941365.0,BX SALIVARY GLAND NDL,,2070.0
4941480.0,US PREG UTERUS TRANSVAG,,907.0
4941928.0,US AAA SCREEN,,1716.0
4950119.0,THER RAD SIMULATION CMPLX,,2256.0
4951141.0,PLCMT DEV INTSL RAD TX,,1906.0
4960225.0,PET BRAIN METABOLIC PREOP,,7934.0
4960472.0,PET BRAIN METABOLIC EVAL,,7934.0
4967063.0,NA FLUORIDE F-18 <30MCI,A9580,2208.0
4967097.0,Fluciclovine F-18/MCI Dx,A9588,960.0
4970166.0,NM THYR CA IMAG WB,,1187.0
4970182.0,NM PARATHYROID PLANAR IMAG,,714.0
4970216.0,NM BONE MARROW IMAG LTD,,1747.0
4970232.0,NM BONE MARROW IMAG WB,,1794.0
4970398.0,NM LYMPH SYSTEM IMAG,,1849.0
4970422.0,NM LIVER IMAG W/FLOW,,3274.0
4970455.0,NM LIVER SPLEEN STATIC,,1044.0
4970463.0,NM LIVER SPLEEN W/FLOW,,1035.0
4970547.0,NM GASTROESOPH REFLUX,,1078.0
4970554.0,NM GASTRIC EMPTYING STUDY,,1578.0
4970612.0,NM GI BLOOD LOSS IMAG,,1650.0
4970638.0,NM INTESTINE IMAG,,1005.0
4970646.0,NM PERI-VEN SHUNT PATENCY,,2303.0
4970661.0,NM BONE/JT IMAG LTD,,898.0
4970679.0,NM BONE/JT IMAG MULT,,1943.0
4970687.0,NM BONE/JT IMAG WB,,1794.0
4970695.0,NM BONE/JT IMAGE 3 PHASE,,1290.0
4970703.0,NM BONE/JT IMAG SPECT,,2390.0
4970885.0,NM MUGA SNGL,,1794.0
4970976.0,NM PULM PERF IMAG,,1153.0
4971172.0,NM CSF SHUNT EVALUATION,,2043.0
4971255.0,NM KIDNEY SNGL WO RX,,2300.0
4971263.0,NM KIDNEY SNGL W/RX,,1679.0
4971271.0,NM KIDNEY MULT W/WO RX,,1679.0
4971362.0,NM TUMOR LOCAL SNGL,,1593.0
4971388.0,NM TUMOR LOCAL WB 1 DAY,,1578.0
4971693.0,NM RADIORX TX ORAL ADMIN,,360.0
4971701.0,NM RADIORX TX IV ADMIN,,1460.0
4971933.0,NM PULM VENT/PERF IMAG,,4291.0
4971941.0,NM QUAN DIFF PULM PERF,,1555.0
4971982.0,NM THYR IMAG W/UPTAKE SNGL/MULT,,861.0
4971990.0,NM PARATHYR PLANAR IMG W/TOMO,,2549.0
4972063.0,NM TUMOR LOCAL SPECT MULT,,2390.0
4972071.0,NM TUM LOC SPECT W/CT 1 AREA 1D IMG,,2390.0
4976056.0,IN111 WBC/UD Dx,A9570,2324.0
4976098.0,I-123 IOBENGUANE/UD<15MCI DX,A9582,158.0
4977062.0,I-131 NA CAP/MCI TX,A9517,858.0
4977096.0,PENTE AERO TC99M/UD<75MCI,A9567,226.0
4977153.0,Tc99m Exametazime/UD<25mCi,A9521,4442.0
4977179.0,I-123 NA IODIDE/100UCI DX,A9516,127.0
4977203.0,IN111 OXYQUINOLINE/.5MCI,A9547,4193.0
4977211.0,IN111 PENTETATE/.5MCI,A9548,6437.0
4977328.0,SESTAMIBI TC99M/UD<40MCI,A9500,201.0
4977344.0,MEDRONATE TC99M/UD<30MCI,A9503,226.0
4977419.0,STRONTIUM-89 CHLORIDE/MCI,A9600,11440.0
4977435.0,GALLIUM GA 67/MCI,A9556,124.0
4977583.0,PERTECHNETATE TC99M/MCI,A9512,209.0
4977625.0,I-131 NA CAP/MCI DX,A9528,559.0
4977823.0,MEBROFENIN TC99M/UD<15MCI,A9537,273.0
4977849.0,PENTETATE TC99M/UD<25MCI,A9539,226.0
4977856.0,MAA TC99M/UD<10MCI,A9540,226.0
4977898.0,S-COLLOID TC99M/UD<20MCI,A9541,273.0
4977922.0,MERTIATIDE TC99M/UD<15MCI,A9562,1592.0
4977963.0,RBC LABEL TC99M/UD<30MCI,A9560,607.0
4978102.0,TILMANOCEPT TC99M/<0.5MCI,A9520,1831.0
4980058.0,ASP CYST BRST BIL,,2009.0
4980066.0,ASP CYST BRST LT,,1254.0
4980074.0,ASP CYST BRST RT,,1254.0
4980140.0,BX BRST NDL CORE BIL,,2855.0
5303417.0,REGADENOSON 0.1MG INJ,J2785,1221.0
5456611.0,PNEUMO VAC 13VAL 0.5ML INJ,,406.0
5500863.0,PT REEVAL 15M,,54.0
5500871.0,PT REEVAL 30M,,54.0
5500889.0,PT REEVAL 60M,,54.0
5500897.0,PT REEVAL 90M,,54.0
5500905.0,PT HOT OR COLD PACKS SUP,,87.0
5500913.0,PT TRACTION MECH SUP,,206.0
5500921.0,PT ELECTRICAL STIM SUP,G0283,92.0
5500939.0,PT VASOPNEUM DEVICE SUP,,170.0
5500947.0,PT PARAFFIN BATH SUP,,92.0
5500970.0,PT WHIRLPOOL EXT SUP,,250.0
5501010.0,PT ELECT STIM EA 15M,,123.0
5501028.0,PT IONTOPHORESIS EA 15M,,206.0
5501036.0,PT CONTRAST BATH EA 15M,,170.0
5501044.0,PT ULTRASOUND EA 15M,,108.0
5501085.0,PT THER PROC/EXER EA 15M,,205.0
5501101.0,PT NEUROMUSC RE-ED EA 15M,,214.0
5501127.0,PT GAIT TRAINING EA 15M,,206.0
5501143.0,PT MASSAGE EA 15M,,210.0
5501168.0,PT MANUAL THRPY EA 15M,,190.0
5501176.0,PT GRP THRPY/MEMBER 30M,,107.0
5501218.0,PT ORTHO MGT/TRAIN INTL EA 15M,,246.0
5501226.0,PT PROSTH TRAIN INTL EA 15M,,210.0
5501234.0,PT THER ACTIVITY EA 15M,,225.0
5501259.0,PT SENSORY INT EA 15M,,184.0
5501267.0,PT SELF/HOME TRAIN EA 15M,,226.0
5501275.0,PT COMM/WORK REINT EA 15M,,190.0
5501283.0,PT WHEELCHAIR MGMT EA 15,,194.0
5501291.0,PT WORK HARDENING INT 2HR,,1357.0
5501309.0,PT WORK HARDENING ADDL HR,,681.0
5501325.0,PT NONSELECT DEBRIDEMENT,Z7500,240.0
5501341.0,PT PHYSICAL TST W/RPT 15M,,210.0
5501390.0,PT MCAL INHOME TX 30M,X3908,408.0
5501408.0,PT MCAL TX W/MOD ADDL 15M,X3910,206.0
5501416.0,PT MCAL TX W/MOD INTL 30M,X3908,408.0
5501424.0,PT MCAL TEST INTL 30M,X3920,297.0
5501432.0,PT MCAL TEST ADDL 15M,X3922,149.0
5501937.0,PT REEVAL 45M,,54.0
5501945.0,PT REEVAL 75M,,54.0
5502430.0,PT WORK HARDENING INT<2HR,,1357.0
5502455.0,PT DEBRID <20SQCM,,512.0
5502463.0,PT DEBRID ADDL 20SQCM,,64.0
5502711.0,PT CANALITH REPOSITION/DY,,224.0
5502729.0,PT APP MULT LYR COMP SYSTEM LOW LEG,,805.0
5502745.0,PT EVAL LOW COMPLEXITY 15M,,171.0
5502752.0,PT EVAL MODERATE COMPLEXITY 15M,,171.0
5502760.0,PT EVAL HIGH COMPLEXITY 15M,,171.0
5502786.0,PT EVAL LOW COMPLEXITY 30M,,171.0
5502794.0,PT EVAL LOW COMPLEXITY 45M,,171.0
5502802.0,PT EVAL LOW COMPLEXITY 60M,,171.0
5502810.0,PT EVAL LOW COMPLEXITY 75M,,171.0
5502828.0,PT EVAL LOW COMPLEXITY 90M,,171.0
5502836.0,PT EVAL LOW COMPLEXITY 105M,,171.0
5502844.0,PT EVAL LOW COMPLEXITY 120M,,171.0
5502851.0,PT EVAL MODERATE COMPLEXITY 30M,,171.0
5502869.0,PT EVAL MODERATE COMPLEXITY 45M,,171.0
5502877.0,PT EVAL MODERATE COMPLEXITY 60M,,171.0
5502885.0,PT EVAL MODERATE COMPLEXITY 75M,,171.0
5502893.0,PT EVAL MODERATE COMPLEXITY 90M,,171.0
5502901.0,PT EVAL MODERATE COMPLEXITY 105M,,171.0
5502919.0,PT EVAL MODERATE COMPLEXITY 120M,,171.0
5502927.0,PT EVAL HIGH COMPLEXITY 30M,,171.0
5502935.0,PT EVAL HIGH COMPLEXITY 45M,,171.0
5502943.0,PT EVAL HIGH COMPLEXITY 60M,,171.0
5502950.0,PT EVAL HIGH COMPLEXITY 75M,,171.0
5502968.0,PT EVAL HIGH COMPLEXITY 90M,,171.0
5502976.0,PT EVAL HIGH COMPLEXITY 105M,,171.0
5502984.0,PT EVAL HIGH COMPLEXITY 120M,,171.0
5502992.0,PT ORTHO/PROSTH MGT/TRN SUBS EA 15M,,206.0
5600291.0,OT SPLINT LONG ARM,Z7504,261.0
5600309.0,OT SPLINT SHORT ARM STAT,Z7504,224.0
5600853.0,OT REEVAL 15M,,160.0
5600861.0,OT REEVAL 30M,,160.0
5600879.0,OT REEVAL 60M,,160.0
5600887.0,OT REEVAL 90M,,160.0
5600895.0,OT HOT OR COLD PACKS SUP,,22.0
5600911.0,OT ELECTRICAL STIM SUP,G0283,81.0
5600929.0,OT VASOPNEUM DEVICE SUP,,172.0
5600937.0,OT PARAFFIN BATH SUP,,92.0
5600952.0,OT WHIRLPOOL WB SUP,,250.0
5600986.0,OT ELECT STIM EA 15M,,92.0
5600994.0,OT IONTOPHORESIS EA 15M,,206.0
5601018.0,OT ULTRASOUND EA 15M,,108.0
5601059.0,OT THER PROC/EXER EA 15M,,206.0
